hotel_id;seccion;poi
619;¿Qué hay cerca?;"Plaza Doctor Fleming
1 km"
619;¿Qué hay cerca?;"Parques Infantiles
1,1 km"
619;¿Qué hay cerca?;"Puente de Calatrava
1,3 km"
619;¿Qué hay cerca?;"Parque Larreagaburu
1,4 km"
619;Restaurantes y cafeterías;"RestauranteBaste
4 m"
619;Restaurantes y cafeterías;"Restaurante100 Montaditos
0 m"
619;Restaurantes y cafeterías;"RestauranteAitxiar
6 m"
619;Atracciones turísticas destacadas;"Miraflores Bridge
1,6 km"
619;Atracciones turísticas destacadas;"Museo de Bellas Artes de Bilbao
1,9 km"
619;Atracciones turísticas destacadas;"Puente de La Salve
2 km"
619;Atracciones turísticas destacadas;"Museo Guggenheim de Bilbao
2 km"
619;Atracciones turísticas destacadas;"Parque de Doña Casilda Iturrízar
2,2 km"
619;Atracciones turísticas destacadas;"Plaza del Sagrado Corazón
2,5 km"
619;Atracciones turísticas destacadas;"Puente de Deusto
2,5 km"
619;Atracciones turísticas destacadas;"Museo Marítimo Ría de Bilbao
2,6 km"
619;Atracciones turísticas destacadas;"Puente de Vizcaya
16 km"
619;Atracciones turísticas destacadas;"Castillo de Butrón
17 km"
619;Transporte público;"MetroEstación de metro Casco Viejo
300 m"
619;Transporte público;"TrenEstación de Atxuri
500 m"
619;Transporte público;"TrenBilbao-Concordia
850 m"
619;Transporte público;"MetroEstación de metro Abando
750 m"
619;Aeropuertos más cercanos;"Aeropuerto de Bilbao
6 km"
619;Aeropuertos más cercanos;"Aeropuerto de Vitoria
60 km"
620;¿Qué hay cerca?;"Plaza Nueva
50 m"
620;¿Qué hay cerca?;"Basque Ethnographic and Historical Museum
150 m"
620;¿Qué hay cerca?;"Jardines Solokoetxe
500 m"
620;¿Qué hay cerca?;"Reproductions Museum Bilbao
650 m"
620;¿Qué hay cerca?;"Jardines de Albía
800 m"
620;¿Qué hay cerca?;"Plaza Doctor Fleming
850 m"
620;¿Qué hay cerca?;"Parque de Etxebarría
900 m"
620;¿Qué hay cerca?;"Puente de Calatrava
1 km"
620;¿Qué hay cerca?;"Parques Infantiles
1,3 km"
620;¿Qué hay cerca?;"Parque Larreagaburu
1,5 km"
620;Restaurantes y cafeterías;"RestauranteKapikua Casco Viejo
10 m"
620;Restaurantes y cafeterías;"RestauranteTurronería Adelia Iváñez
10 m"
620;Restaurantes y cafeterías;"RestauranteJamónería Jam Toki
50 m"
620;Atracciones turísticas destacadas;"Museo Guggenheim de Bilbao
1,6 km"
620;Atracciones turísticas destacadas;"Museo de Bellas Artes de Bilbao
1,7 km"
620;Atracciones turísticas destacadas;"Puente de La Salve
1,8 km"
620;Atracciones turísticas destacadas;"Miraflores Bridge
1,8 km"
620;Atracciones turísticas destacadas;"Plaza del Sagrado Corazón
2 km"
620;Atracciones turísticas destacadas;"Parque de Doña Casilda Iturrízar
2 km"
620;Atracciones turísticas destacadas;"Puente de Deusto
2 km"
620;Atracciones turísticas destacadas;"Museo Marítimo Ría de Bilbao
2,4 km"
620;Atracciones turísticas destacadas;"Puente de Vizcaya
14 km"
620;Atracciones turísticas destacadas;"Castillo de Butrón
17 km"
620;Transporte público;"MetroEstación de metro Casco Viejo
150 m"
620;Transporte público;"TrenBilbao-Concordia
650 m"
620;Transporte público;"TrenEstación de tren Abando
650 m"
620;Transporte público;"MetroEstación de metro Abando
350 m"
620;Aeropuertos más cercanos;"Aeropuerto de Bilbao
7 km"
620;Aeropuertos más cercanos;"Aeropuerto de Vitoria
58 km"
620;Aeropuertos más cercanos;"Aeropuerto de Santander
98 km"
621;¿Qué hay cerca?;"Plaza Nueva
100 m"
621;¿Qué hay cerca?;"Basque Ethnographic and Historical Museum
150 m"
621;¿Qué hay cerca?;"Jardines Solokoetxe
450 m"
621;¿Qué hay cerca?;"Reproductions Museum Bilbao
650 m"
621;¿Qué hay cerca?;"Jardines de Albía
750 m"
621;¿Qué hay cerca?;"Plaza Doctor Fleming
800 m"
621;¿Qué hay cerca?;"Parque de Etxebarría
850 m"
621;¿Qué hay cerca?;"Puente de Calatrava
1 km"
621;¿Qué hay cerca?;"Parques Infantiles
1,2 km"
621;¿Qué hay cerca?;"Parque Larreagaburu
1,5 km"
621;Restaurantes y cafeterías;"RestauranteKapikua Casco Viejo
0 m"
621;Restaurantes y cafeterías;"RestauranteTurronería Adelia Iváñez
0 m"
621;Restaurantes y cafeterías;"Restaurantede Bellota
20 m"
621;Atracciones turísticas destacadas;"Museo Guggenheim de Bilbao
1,7 km"
621;Atracciones turísticas destacadas;"Museo de Bellas Artes de Bilbao
1,7 km"
621;Atracciones turísticas destacadas;"Miraflores Bridge
1,8 km"
621;Atracciones turísticas destacadas;"Puente de La Salve
1,8 km"
621;Atracciones turísticas destacadas;"Plaza del Sagrado Corazón
2 km"
621;Atracciones turísticas destacadas;"Parque de Doña Casilda Iturrízar
2 km"
621;Atracciones turísticas destacadas;"Puente de Deusto
2 km"
621;Atracciones turísticas destacadas;"Museo Marítimo Ría de Bilbao
2,4 km"
621;Atracciones turísticas destacadas;"Puente de Vizcaya
14 km"
621;Atracciones turísticas destacadas;"Castillo de Butrón
17 km"
621;Transporte público;"MetroEstación de metro Casco Viejo
150 m"
621;Transporte público;"TrenBilbao-Concordia
600 m"
621;Transporte público;"TrenEstación de tren Abando
650 m"
621;Transporte público;"MetroEstación de metro Abando
400 m"
621;Aeropuertos más cercanos;"Aeropuerto de Bilbao
7 km"
621;Aeropuertos más cercanos;"Aeropuerto de Vitoria
58 km"
621;Aeropuertos más cercanos;"Aeropuerto de Santander
98 km"
622;¿Qué hay cerca?;"Museo de Bellas Artes de Bilbao
350 m"
622;¿Qué hay cerca?;"Museo Guggenheim de Bilbao
500 m"
622;¿Qué hay cerca?;"Puente de La Salve
500 m"
622;¿Qué hay cerca?;"Jardines de Albía
600 m"
622;¿Qué hay cerca?;"Puente de Calatrava
600 m"
622;¿Qué hay cerca?;"Parque de Doña Casilda Iturrízar
800 m"
622;¿Qué hay cerca?;"Plaza Doctor Fleming
1,1 km"
622;¿Qué hay cerca?;"Plaza del Sagrado Corazón
1,1 km"
622;¿Qué hay cerca?;"Puente de Deusto
1,1 km"
622;¿Qué hay cerca?;"Museo Marítimo Ría de Bilbao
1,2 km"
622;Restaurantes y cafeterías;"Cafetería/barAndik
m"
622;Restaurantes y cafeterías;"RestauranteBar La Viña
50 m"
622;Restaurantes y cafeterías;"RestauranteBest Pizza
50 m"
622;Atracciones turísticas destacadas;"Reproductions Museum Bilbao
1,4 km"
622;Atracciones turísticas destacadas;"Plaza Nueva
1,4 km"
622;Atracciones turísticas destacadas;"Basque Ethnographic and Historical Museum
1,6 km"
622;Atracciones turísticas destacadas;"Parque de Etxebarría
1,8 km"
622;Atracciones turísticas destacadas;"Miraflores Bridge
2,8 km"
622;Atracciones turísticas destacadas;"Puente de Vizcaya
13 km"
622;Atracciones turísticas destacadas;"Castillo de Butrón
16 km"
622;Transporte público;"MetroMoyua Metro Station
250 m"
622;Transporte público;"MetroIndautxu Metro Station
850 m"
622;Transporte público;"TrenEstación de tren Abando
1,1 km"
622;Transporte público;"TrenBilbao-Concordia
1,2 km"
622;Aeropuertos más cercanos;"Aeropuerto de Bilbao
5 km"
622;Aeropuertos más cercanos;"Aeropuerto de Vitoria
58 km"
622;Aeropuertos más cercanos;"Aeropuerto de Santander
98 km"
623;¿Qué hay cerca?;"Plaza Nueva
250 m"
623;¿Qué hay cerca?;"Basque Ethnographic and Historical Museum
400 m"
623;¿Qué hay cerca?;"Jardines Solokoetxe
700 m"
623;¿Qué hay cerca?;"Reproductions Museum Bilbao
750 m"
623;¿Qué hay cerca?;"Jardines de Albía
800 m"
623;¿Qué hay cerca?;"Plaza Doctor Fleming
900 m"
623;¿Qué hay cerca?;"Puente de Calatrava
1,1 km"
623;¿Qué hay cerca?;"Parque de Etxebarría
1,1 km"
623;¿Qué hay cerca?;"Parques Infantiles
1,5 km"
623;¿Qué hay cerca?;"Museo Guggenheim de Bilbao
1,7 km"
623;Restaurantes y cafeterías;"RestauranteSidrería Asador Arriaga
0 m"
623;Restaurantes y cafeterías;"RestauranteKapikua Casco Viejo
40 m"
623;Restaurantes y cafeterías;"RestauranteTurronería Adelia Iváñez
40 m"
623;Atracciones turísticas destacadas;"Museo de Bellas Artes de Bilbao
1,7 km"
623;Atracciones turísticas destacadas;"Puente de La Salve
1,8 km"
623;Atracciones turísticas destacadas;"Miraflores Bridge
2 km"
623;Atracciones turísticas destacadas;"Parque de Doña Casilda Iturrízar
2 km"
623;Atracciones turísticas destacadas;"Plaza del Sagrado Corazón
2 km"
623;Atracciones turísticas destacadas;"Puente de Deusto
2,1 km"
623;Atracciones turísticas destacadas;"Museo Marítimo Ría de Bilbao
2,4 km"
623;Atracciones turísticas destacadas;"Puente de Vizcaya
14 km"
623;Atracciones turísticas destacadas;"Castillo de Butrón
17 km"
623;Transporte público;"TrenBilbao-Concordia
650 m"
623;Transporte público;"MetroEstación de metro Casco Viejo
200 m"
623;Transporte público;"TrenEstación de tren Abando
650 m"
623;Transporte público;"MetroEstación de metro Abando
450 m"
623;Aeropuertos más cercanos;"Aeropuerto de Bilbao
6 km"
623;Aeropuertos más cercanos;"Aeropuerto de Vitoria
58 km"
623;Aeropuertos más cercanos;"Aeropuerto de Santander
98 km"
624;¿Qué hay cerca?;"Plaza del Sagrado Corazón
500 m"
624;¿Qué hay cerca?;"Museo Marítimo Ría de Bilbao
600 m"
624;¿Qué hay cerca?;"Parque de Doña Casilda Iturrízar
800 m"
624;¿Qué hay cerca?;"Museo de Bellas Artes de Bilbao
1,2 km"
624;¿Qué hay cerca?;"Museo Guggenheim de Bilbao
1,6 km"
624;¿Qué hay cerca?;"Plaza Doctor Fleming
1,6 km"
624;¿Qué hay cerca?;"Puente de La Salve
1,8 km"
624;¿Qué hay cerca?;"Reproductions Museum Bilbao
1,9 km"
624;¿Qué hay cerca?;"Jardines de Albía
1,9 km"
624;¿Qué hay cerca?;"Puente de Calatrava
2 km"
624;Restaurantes y cafeterías;"RestauranteAntxi
10 m"
624;Restaurantes y cafeterías;"RestauranteSala Catedral
20 m"
624;Restaurantes y cafeterías;"RestauranteHamazazpi
20 m"
624;Atracciones turísticas destacadas;"Puente de Deusto
2,1 km"
624;Atracciones turísticas destacadas;"Plaza Nueva
2,4 km"
624;Atracciones turísticas destacadas;"Basque Ethnographic and Historical Museum
2,6 km"
624;Atracciones turísticas destacadas;"Parque de Etxebarría
3,1 km"
624;Atracciones turísticas destacadas;"Miraflores Bridge
3,4 km"
624;Atracciones turísticas destacadas;"Puente de Vizcaya
10 km"
624;Atracciones turísticas destacadas;"Castillo de Butrón
17 km"
624;Transporte público;"MetroSan Mamés Metro Station
150 m"
624;Transporte público;"TrenSan Mamés Rail Station
150 m"
624;Transporte público;"MetroEstación de metro de San Mamés
250 m"
624;Transporte público;"TrenAutonomía
450 m"
624;Aeropuertos más cercanos;"Aeropuerto de Bilbao
6 km"
624;Aeropuertos más cercanos;"Aeropuerto de Vitoria
60 km"
624;Aeropuertos más cercanos;"Aeropuerto de Santander
96 km"
625;¿Qué hay cerca?;"Plaza Nueva
300 m"
625;¿Qué hay cerca?;"Basque Ethnographic and Historical Museum
350 m"
625;¿Qué hay cerca?;"Reproductions Museum Bilbao
500 m"
625;¿Qué hay cerca?;"Jardines Solokoetxe
600 m"
625;¿Qué hay cerca?;"Plaza Doctor Fleming
650 m"
625;¿Qué hay cerca?;"Jardines de Albía
850 m"
625;¿Qué hay cerca?;"Parque de Etxebarría
1,1 km"
625;¿Qué hay cerca?;"Puente de Calatrava
1,3 km"
625;¿Qué hay cerca?;"Parques Infantiles
1,3 km"
625;¿Qué hay cerca?;"Parque Larreagaburu
1,6 km"
625;Restaurantes y cafeterías;"RestauranteLa Deliciosa
m"
625;Restaurantes y cafeterías;"RestauranteZeruan
m"
625;Restaurantes y cafeterías;"RestauranteNone
m"
625;Atracciones turísticas destacadas;"Museo de Bellas Artes de Bilbao
1,8 km"
625;Atracciones turísticas destacadas;"Miraflores Bridge
1,8 km"
625;Atracciones turísticas destacadas;"Puente de La Salve
1,9 km"
625;Atracciones turísticas destacadas;"Museo Guggenheim de Bilbao
1,9 km"
625;Atracciones turísticas destacadas;"Parque de Doña Casilda Iturrízar
2,1 km"
625;Atracciones turísticas destacadas;"Plaza del Sagrado Corazón
2,3 km"
625;Atracciones turísticas destacadas;"Puente de Deusto
2,3 km"
625;Atracciones turísticas destacadas;"Museo Marítimo Ría de Bilbao
2,5 km"
625;Atracciones turísticas destacadas;"Puente de Vizcaya
14 km"
625;Atracciones turísticas destacadas;"Castillo de Butrón
17 km"
625;Transporte público;"TrenBilbao-Concordia
400 m"
625;Transporte público;"TrenEstación de tren Abando
750 m"
625;Transporte público;"MetroEstación de metro Casco Viejo
450 m"
625;Transporte público;"MetroEstación de metro Abando
600 m"
625;Aeropuertos más cercanos;"Aeropuerto de Bilbao
6 km"
625;Aeropuertos más cercanos;"Aeropuerto de Vitoria
58 km"
625;Aeropuertos más cercanos;"Aeropuerto de Santander
98 km"
626;¿Qué hay cerca?;"Parque de Etxebarría
500 m"
626;¿Qué hay cerca?;"Jardines de Albía
600 m"
626;¿Qué hay cerca?;"Plaza Nueva
650 m"
626;¿Qué hay cerca?;"Puente de Calatrava
700 m"
626;¿Qué hay cerca?;"Basque Ethnographic and Historical Museum
750 m"
626;¿Qué hay cerca?;"Jardines Solokoetxe
1,1 km"
626;¿Qué hay cerca?;"Reproductions Museum Bilbao
1,3 km"
626;¿Qué hay cerca?;"Plaza Doctor Fleming
1,4 km"
626;¿Qué hay cerca?;"Puente de La Salve
1,4 km"
626;¿Qué hay cerca?;"Museo Guggenheim de Bilbao
1,5 km"
626;Restaurantes y cafeterías;"RestauranteTrozo
0 m"
626;Restaurantes y cafeterías;"RestauranteKokken
10 m"
626;Restaurantes y cafeterías;"RestauranteMeson Prieto
100 m"
626;Atracciones turísticas destacadas;"Museo de Bellas Artes de Bilbao
1,5 km"
626;Atracciones turísticas destacadas;"Parque de Doña Casilda Iturrízar
1,8 km"
626;Atracciones turísticas destacadas;"Puente de Deusto
2 km"
626;Atracciones turísticas destacadas;"Plaza del Sagrado Corazón
2,1 km"
626;Atracciones turísticas destacadas;"Museo Marítimo Ría de Bilbao
2,3 km"
626;Atracciones turísticas destacadas;"Miraflores Bridge
2,4 km"
626;Atracciones turísticas destacadas;"Puente de Vizcaya
14 km"
626;Atracciones turísticas destacadas;"Castillo de Butrón
16 km"
626;Transporte público;"MetroUribarri
400 m"
626;Transporte público;"MetroEstación de metro Casco Viejo
550 m"
626;Transporte público;"TrenBilbao-Concordia
850 m"
626;Transporte público;"TrenEstación de tren Abando
800 m"
626;Aeropuertos más cercanos;"Aeropuerto de Bilbao
5 km"
626;Aeropuertos más cercanos;"Aeropuerto de Vitoria
60 km"
627;¿Qué hay cerca?;"Plaza Nueva
200 m"
627;¿Qué hay cerca?;"Basque Ethnographic and Historical Museum
250 m"
627;¿Qué hay cerca?;"Jardines Solokoetxe
550 m"
627;¿Qué hay cerca?;"Reproductions Museum Bilbao
550 m"
627;¿Qué hay cerca?;"Plaza Doctor Fleming
750 m"
627;¿Qué hay cerca?;"Jardines de Albía
800 m"
627;¿Qué hay cerca?;"Parque de Etxebarría
1 km"
627;¿Qué hay cerca?;"Puente de Calatrava
1,1 km"
627;¿Qué hay cerca?;"Parques Infantiles
1,3 km"
627;¿Qué hay cerca?;"Parque Larreagaburu
1,6 km"
627;Restaurantes y cafeterías;"RestauranteEl Txoko Berria
m"
627;Restaurantes y cafeterías;"RestauranteViandas de Salamanca
2 m"
627;Restaurantes y cafeterías;"RestauranteBizubi
2 m"
627;Atracciones turísticas destacadas;"Museo Guggenheim de Bilbao
1,7 km"
627;Atracciones turísticas destacadas;"Museo de Bellas Artes de Bilbao
1,8 km"
627;Atracciones turísticas destacadas;"Puente de La Salve
1,8 km"
627;Atracciones turísticas destacadas;"Miraflores Bridge
1,8 km"
627;Atracciones turísticas destacadas;"Plaza del Sagrado Corazón
2 km"
627;Atracciones turísticas destacadas;"Parque de Doña Casilda Iturrízar
2 km"
627;Atracciones turísticas destacadas;"Puente de Deusto
2,1 km"
627;Atracciones turísticas destacadas;"Museo Marítimo Ría de Bilbao
2,5 km"
627;Atracciones turísticas destacadas;"Puente de Vizcaya
14 km"
627;Atracciones turísticas destacadas;"Castillo de Butrón
17 km"
627;Transporte público;"TrenBilbao-Concordia
650 m"
627;Transporte público;"MetroEstación de metro Casco Viejo
200 m"
627;Transporte público;"TrenEstación de tren Abando
650 m"
627;Transporte público;"MetroEstación de metro Abando
450 m"
627;Aeropuertos más cercanos;"Aeropuerto de Bilbao
6 km"
627;Aeropuertos más cercanos;"Aeropuerto de Vitoria
58 km"
627;Aeropuertos más cercanos;"Aeropuerto de Santander
98 km"
628;¿Qué hay cerca?;"Puente de Calatrava
400 m"
628;¿Qué hay cerca?;"Puente de La Salve
650 m"
628;¿Qué hay cerca?;"Museo Guggenheim de Bilbao
650 m"
628;¿Qué hay cerca?;"Museo de Bellas Artes de Bilbao
900 m"
628;¿Qué hay cerca?;"Jardines de Albía
1.000 m"
628;¿Qué hay cerca?;"Parque de Doña Casilda Iturrízar
1,3 km"
628;¿Qué hay cerca?;"Plaza Nueva
1,4 km"
628;¿Qué hay cerca?;"Puente de Deusto
1,4 km"
628;¿Qué hay cerca?;"Basque Ethnographic and Historical Museum
1,5 km"
628;¿Qué hay cerca?;"Parque de Etxebarría
1,6 km"
628;Restaurantes y cafeterías;"Cafetería/barGaroa
30 m"
628;Restaurantes y cafeterías;"RestauranteHaven Bar
50 m"
628;Restaurantes y cafeterías;"Cafetería/barBar Tamarindos
100 m"
628;Atracciones turísticas destacadas;"Plaza del Sagrado Corazón
1,6 km"
628;Atracciones turísticas destacadas;"Museo Marítimo Ría de Bilbao
1,6 km"
628;Atracciones turísticas destacadas;"Reproductions Museum Bilbao
2 km"
628;Atracciones turísticas destacadas;"Miraflores Bridge
3,2 km"
628;Atracciones turísticas destacadas;"Puente de Vizcaya
13 km"
628;Atracciones turísticas destacadas;"Castillo de Butrón
16 km"
628;Transporte público;"MetroMatiko
500 m"
628;Transporte público;"MetroUribarri
1 km"
628;Transporte público;"TrenEstación de tren Abando
1,5 km"
628;Transporte público;"TrenBilbao-Concordia
1,6 km"
628;Aeropuertos más cercanos;"Aeropuerto de Bilbao
4,9 km"
628;Aeropuertos más cercanos;"Aeropuerto de Vitoria
60 km"
629;¿Qué hay cerca?;"Plaza Nueva
30 m"
629;¿Qué hay cerca?;"Basque Ethnographic and Historical Museum
150 m"
629;¿Qué hay cerca?;"Jardines Solokoetxe
550 m"
629;¿Qué hay cerca?;"Jardines de Albía
750 m"
629;¿Qué hay cerca?;"Parque de Etxebarría
800 m"
629;¿Qué hay cerca?;"Reproductions Museum Bilbao
850 m"
629;¿Qué hay cerca?;"Plaza Doctor Fleming
1 km"
629;¿Qué hay cerca?;"Puente de Calatrava
1,1 km"
629;¿Qué hay cerca?;"Parques Infantiles
1,3 km"
629;¿Qué hay cerca?;"Parque Larreagaburu
1,6 km"
629;Restaurantes y cafeterías;"RestauranteEkain
10 m"
629;Restaurantes y cafeterías;"RestauranteAhoan
10 m"
629;Restaurantes y cafeterías;"RestauranteSorginzulo
10 m"
629;Atracciones turísticas destacadas;"Museo de Bellas Artes de Bilbao
1,7 km"
629;Atracciones turísticas destacadas;"Puente de La Salve
1,8 km"
629;Atracciones turísticas destacadas;"Museo Guggenheim de Bilbao
1,8 km"
629;Atracciones turísticas destacadas;"Miraflores Bridge
1,9 km"
629;Atracciones turísticas destacadas;"Parque de Doña Casilda Iturrízar
2 km"
629;Atracciones turísticas destacadas;"Plaza del Sagrado Corazón
2,2 km"
629;Atracciones turísticas destacadas;"Puente de Deusto
2,3 km"
629;Atracciones turísticas destacadas;"Museo Marítimo Ría de Bilbao
2,4 km"
629;Atracciones turísticas destacadas;"Puente de Vizcaya
16 km"
629;Atracciones turísticas destacadas;"Castillo de Butrón
17 km"
629;Transporte público;"MetroEstación de metro Casco Viejo
100 m"
629;Transporte público;"TrenBilbao-Concordia
600 m"
629;Transporte público;"MetroEstación de metro Abando
500 m"
629;Transporte público;"TrenEstación de tren Abando
600 m"
629;Aeropuertos más cercanos;"Aeropuerto de Bilbao
7 km"
629;Aeropuertos más cercanos;"Aeropuerto de Vitoria
60 km"
630;¿Qué hay cerca?;"Basque Ethnographic and Historical Museum
30 m"
630;¿Qué hay cerca?;"Plaza Nueva
150 m"
630;¿Qué hay cerca?;"Jardines Solokoetxe
400 m"
630;¿Qué hay cerca?;"Reproductions Museum Bilbao
550 m"
630;¿Qué hay cerca?;"Plaza Doctor Fleming
800 m"
630;¿Qué hay cerca?;"Jardines de Albía
850 m"
630;¿Qué hay cerca?;"Parque de Etxebarría
950 m"
630;¿Qué hay cerca?;"Parques Infantiles
1,2 km"
630;¿Qué hay cerca?;"Puente de Calatrava
1,3 km"
630;¿Qué hay cerca?;"Parque Larreagaburu
1,5 km"
630;Restaurantes y cafeterías;"Cafetería/barCafés Panchito
0 m"
630;Restaurantes y cafeterías;"RestauranteBizubi
50 m"
630;Restaurantes y cafeterías;"RestauranteViandas de Salamanca
150 m"
630;Atracciones turísticas destacadas;"Miraflores Bridge
1,7 km"
630;Atracciones turísticas destacadas;"Museo de Bellas Artes de Bilbao
1,8 km"
630;Atracciones turísticas destacadas;"Puente de La Salve
1,9 km"
630;Atracciones turísticas destacadas;"Museo Guggenheim de Bilbao
1,9 km"
630;Atracciones turísticas destacadas;"Parque de Doña Casilda Iturrízar
2,1 km"
630;Atracciones turísticas destacadas;"Plaza del Sagrado Corazón
2,3 km"
630;Atracciones turísticas destacadas;"Puente de Deusto
2,5 km"
630;Atracciones turísticas destacadas;"Museo Marítimo Ría de Bilbao
2,5 km"
630;Atracciones turísticas destacadas;"Puente de Vizcaya
16 km"
630;Atracciones turísticas destacadas;"Castillo de Butrón
17 km"
630;Transporte público;"MetroEstación de metro Casco Viejo
400 m"
630;Transporte público;"TrenBilbao-Concordia
700 m"
630;Transporte público;"TrenEstación de tren Abando
700 m"
630;Transporte público;"MetroEstación de metro Abando
600 m"
630;Aeropuertos más cercanos;"Aeropuerto de Bilbao
7 km"
630;Aeropuertos más cercanos;"Aeropuerto de Vitoria
60 km"
631;¿Qué hay cerca?;"Puente de Calatrava
450 m"
631;¿Qué hay cerca?;"Puente de La Salve
850 m"
631;¿Qué hay cerca?;"Jardines de Albía
1 km"
631;¿Qué hay cerca?;"Parque de Etxebarría
1 km"
631;¿Qué hay cerca?;"Plaza Nueva
1,1 km"
631;¿Qué hay cerca?;"Museo Guggenheim de Bilbao
1,2 km"
631;¿Qué hay cerca?;"Basque Ethnographic and Historical Museum
1,2 km"
631;¿Qué hay cerca?;"Museo de Bellas Artes de Bilbao
1,5 km"
631;¿Qué hay cerca?;"Jardines Solokoetxe
1,6 km"
631;¿Qué hay cerca?;"Reproductions Museum Bilbao
1,7 km"
631;Restaurantes y cafeterías;"RestauranteTiboli
100 m"
631;Restaurantes y cafeterías;"Cafetería/barTxoko-Eder
150 m"
631;Restaurantes y cafeterías;"Cafetería/barPlaza Moraza
100 m"
631;Atracciones turísticas destacadas;"Parque de Doña Casilda Iturrízar
1,8 km"
631;Atracciones turísticas destacadas;"Plaza del Sagrado Corazón
2,1 km"
631;Atracciones turísticas destacadas;"Museo Marítimo Ría de Bilbao
2,1 km"
631;Atracciones turísticas destacadas;"Puente de Deusto
2,4 km"
631;Atracciones turísticas destacadas;"Miraflores Bridge
2,9 km"
631;Atracciones turísticas destacadas;"Puente de Vizcaya
13 km"
631;Atracciones turísticas destacadas;"Castillo de Butrón
16 km"
631;Transporte público;"MetroMatiko
200 m"
631;Transporte público;"MetroUribarri
450 m"
631;Transporte público;"TrenBilbao-Concordia
1,3 km"
631;Transporte público;"TrenEstación de tren Abando
1,2 km"
631;Aeropuertos más cercanos;"Aeropuerto de Bilbao
5 km"
631;Aeropuertos más cercanos;"Aeropuerto de Vitoria
59 km"
632;¿Qué hay cerca?;"Basque Ethnographic and Historical Museum
30 m"
632;¿Qué hay cerca?;"Plaza Nueva
200 m"
632;¿Qué hay cerca?;"Jardines Solokoetxe
350 m"
632;¿Qué hay cerca?;"Reproductions Museum Bilbao
600 m"
632;¿Qué hay cerca?;"Plaza Doctor Fleming
850 m"
632;¿Qué hay cerca?;"Jardines de Albía
900 m"
632;¿Qué hay cerca?;"Parque de Etxebarría
900 m"
632;¿Qué hay cerca?;"Parques Infantiles
1,1 km"
632;¿Qué hay cerca?;"Puente de Calatrava
1,3 km"
632;¿Qué hay cerca?;"Parque Larreagaburu
1,4 km"
632;Restaurantes y cafeterías;"Cafetería/barCafés Panchito
0 m"
632;Restaurantes y cafeterías;"RestauranteLas Fritas
6 m"
632;Restaurantes y cafeterías;"RestauranteLarralde
6 m"
632;Atracciones turísticas destacadas;"Miraflores Bridge
1,7 km"
632;Atracciones turísticas destacadas;"Museo de Bellas Artes de Bilbao
1,8 km"
632;Atracciones turísticas destacadas;"Puente de La Salve
1,9 km"
632;Atracciones turísticas destacadas;"Museo Guggenheim de Bilbao
1,9 km"
632;Atracciones turísticas destacadas;"Parque de Doña Casilda Iturrízar
2,1 km"
632;Atracciones turísticas destacadas;"Plaza del Sagrado Corazón
2,4 km"
632;Atracciones turísticas destacadas;"Puente de Deusto
2,5 km"
632;Atracciones turísticas destacadas;"Museo Marítimo Ría de Bilbao
2,5 km"
632;Atracciones turísticas destacadas;"Puente de Vizcaya
16 km"
632;Atracciones turísticas destacadas;"Castillo de Butrón
17 km"
632;Transporte público;"MetroEstación de metro Casco Viejo
300 m"
632;Transporte público;"TrenBilbao-Concordia
700 m"
632;Transporte público;"TrenEstación de Atxuri
550 m"
632;Transporte público;"MetroEstación de metro Abando
600 m"
632;Aeropuertos más cercanos;"Aeropuerto de Bilbao
6 km"
632;Aeropuertos más cercanos;"Aeropuerto de Vitoria
60 km"
633;¿Qué hay cerca?;"Puente de Calatrava
550 m"
633;¿Qué hay cerca?;"Puente de La Salve
650 m"
633;¿Qué hay cerca?;"Museo Guggenheim de Bilbao
1 km"
633;¿Qué hay cerca?;"Jardines de Albía
1,1 km"
633;¿Qué hay cerca?;"Parque de Etxebarría
1,2 km"
633;¿Qué hay cerca?;"Plaza Nueva
1,3 km"
633;¿Qué hay cerca?;"Museo de Bellas Artes de Bilbao
1,3 km"
633;¿Qué hay cerca?;"Basque Ethnographic and Historical Museum
1,4 km"
633;¿Qué hay cerca?;"Puente de Deusto
1,7 km"
633;¿Qué hay cerca?;"Parque de Doña Casilda Iturrízar
1,7 km"
633;Restaurantes y cafeterías;"Cafetería/barCafetería Aldapa
50 m"
633;Restaurantes y cafeterías;"RestauranteAtlantida
100 m"
633;Restaurantes y cafeterías;"Cafetería/barBar Bigarren
250 m"
633;Atracciones turísticas destacadas;"Reproductions Museum Bilbao
1,9 km"
633;Atracciones turísticas destacadas;"Plaza del Sagrado Corazón
2 km"
633;Atracciones turísticas destacadas;"Museo Marítimo Ría de Bilbao
2 km"
633;Atracciones turísticas destacadas;"Miraflores Bridge
3,1 km"
633;Atracciones turísticas destacadas;"Puente de Vizcaya
13 km"
633;Atracciones turísticas destacadas;"Castillo de Butrón
16 km"
633;Transporte público;"MetroMatiko
10 m"
633;Transporte público;"MetroUribarri
550 m"
633;Transporte público;"TrenBilbao-Concordia
1,5 km"
633;Transporte público;"TrenEstación de tren Abando
1,4 km"
633;Aeropuertos más cercanos;"Aeropuerto de Bilbao
5 km"
633;Aeropuertos más cercanos;"Aeropuerto de Vitoria
59 km"
634;¿Qué hay cerca?;"Jardines de Albía
350 m"
634;¿Qué hay cerca?;"Plaza Nueva
450 m"
